shapeID,year,max,mean,min,stdDev,sum
Jablanica,2001,5.927268028259277,1.933892973557566,0.003384210169315338,1.4974704378292585,63.81846812739968
Jajce,2001,4.913578510284424,1.424909717713793,0.023781441152095795,1.3347878171846617,119.69241628795862
Jezero,2001,0.2826795279979706,0.2089841349257363,0.13613536953926086,0.04575598150641815,1.880857214331627
Kakanj,2001,5.508477210998535,0.8094575178679496,0.00902644544839859,0.9488292546415068,327.3477945690061
Kalesija,2001,7.834837913513184,2.1215316506707116,0.22573241591453552,1.567462668616336,185.9293699183885
Kalinovik,2001,,,,,0.0
Kiseljak,2001,6.82926082611084,1.840709684968173,0.09291701763868332,1.6208594328483685,181.18358075569074
Kladanj,2001,3.706669569015503,1.2234088407903054,0.004839770495891571,1.0090689107082413,75.22764950428231
Ključ,2001,3.4048571586608887,1.796740467901583,0.5737782120704651,0.826095435585144,48.51199263334274
Kneževo,2001,8.286921501159668,3.929610667405305,0.7476454973220825,2.136080478376909,106.09948801994324
Konjic,2001,5.121783256530762,1.803712499200129,0.001088172197341919,1.536660790039171,91.98933745920658
Kostajnica,2001,5.628891468048096,3.592162058740332,0.06354203820228577,1.5564234622632154,40.14769359768606
Kotor Varoš,2001,4.611491680145264,1.2645948958106157,0.017148099839687347,1.3094387182338334,155.54517218470573
Kozarska Dubica,2001,6.755855560302734,1.2748565672265897,0.0041847676038742065,1.4563234984690394,168.81100725087464
Kreševo,2001,2.1703810691833496,1.0985786749256983,0.13745081424713135,0.5162824220322914,49.43604037165642
Kupra na Uni,2001,,,,,0.0
Kupres,2001,,,,,0.0
Kupres (BiH),2001,22.820262908935547,4.3056906446353675,0.12769559025764465,4.522317385741548,417.65199252963066
Laktaši,2001,7.699592590332031,1.3996950752014083,0.012114733457565308,1.2323430106673288,679.088138485364
Livno,2001,19.788358688354492,2.671352795672183,0.005649663507938385,3.706943880060386,408.716977737844
Ljubinje,2001,7.662965297698975,3.499316757838977,0.04462917894124985,2.2871722591831167,66.48701839894056
Ljubuški,2001,12.941632270812988,1.7796237382585993,0.022542834281921387,2.3585028571782867,284.02794862607254
Lopare,2001,3.8807902336120605,1.1314978811615588,0.02677839994430542,0.9759182906375868,49.777032277923006
Lukavac,2001,11.928876876831055,0.8017831261219571,0.001484021544456482,1.0451927658365754,467.7539872844429
Maglaj,2001,3.5709877014160156,1.0392035851358021,0.08941139280796051,0.7886139222139302,102.4776994189211
Milići,2001,3.441866159439087,1.4295739330765274,0.11032790690660477,0.9864447453623083,51.464661590754986
Modriča,2001,7.983983516693115,0.9544077852060694,0.04269927740097046,1.3756116609872895,173.80701462509586
Mostar,2001,10.449112892150879,2.316196527035027,0.008808538317680359,2.1652200193973714,1878.108390974531
Mrkonjić Grad,2001,7.917648792266846,1.7008227360420531,0.0237373486161232,1.7050523103793278,184.1957673668131
Neum,2001,5.65973424911499,2.359820537768471,0.46027326583862305,1.6077586177313181,58.958496651462475
Nevesinje,2001,7.728054046630859,3.45811527967453,0.9040493965148926,1.961830720677953,110.65968894958496
Novi Grad,2001,6.328947067260742,3.0824274870150137,0.5954588651657104,1.5155508569780076,62.893608686035755
Novi Grad,2001,29.02107810974121,7.296016935097366,0.1793496012687683,6.855431797515482,1857.079510546783
Novi Travnik,2001,7.89501428604126,1.0573046709178127,0.04444516822695732,1.2741579891951973,133.68891962510992
Novo Sarajevo,2001,37.399070739746094,18.418902316450414,2.676666498184204,10.046204207418764,1159.7407670310895
Odžak,2001,6.7242560386657715,1.7785243386506249,0.06879910081624985,1.8446008143544568,42.92172070610174
Olovo,2001,5.147234916687012,2.4933692320533423,1.0739061832427979,1.098568206462926,57.34749233722687
Orašje,2001,5.814896583557129,1.8137034553101452,0.12198914587497711,1.2161052039749567,195.09759129081286
Osmaci,2001,2.9635729789733887,1.8275682404637337,0.6841035485267639,0.7618022006531002,14.62054592370987
Oštra Luka,2001,,,,,0.0
Pale,2001,10.394383430480957,1.8966625937980637,0.022810712456703186,1.8508650352067855,335.26300555077546
Pale-Prača,2001,,,,,0.0
Pelagićevo,2001,1.692003607749939,0.6671867507230907,0.040518540889024734,0.4009950055488761,35.11233801844658
Petrovac,2001,4.6604695320129395,1.283933432590535,0.01820532977581024,1.4144666415777383,18.78570838037367
Petrovo,2001,3.2733123302459717,0.8437329520681679,0.12357278913259506,0.5813552162946375,34.788267678606736
Posušje,2001,7.767327785491943,1.5548378840219155,0.018142767250537872,1.4782441903894221,322.4611823392118
Prijedor,2001,8.100780487060547,1.414817215678444,0.010467857122421265,1.4916683437428,496.6008427031338
Prnjavor,2001,5.423980712890625,0.8722633797474004,8.931607007980347E-4,1.1295932953943355,129.09498020261526
Prozor-Rama,2001,6.4749860763549805,1.1921069024006525,0.0010633617639541626,1.6604878452152418,89.40801768004894
Ravno,2001,1.9375402927398682,0.4839000851749928,0.12473389506340027,0.324926272515625,9.154251023075158
Republika Srpska,2001,8.258564949035645,2.2249952040869614,0.146621972322464,1.9609687673160419,129.04972183704376
Ribnik,2001,0.5590531229972839,0.272484121045896,0.08492981642484665,0.14411912697651183,3.814777694642544
Rogatica,2001,11.430927276611328,2.796312306461663,0.0959784984588623,2.8587069304584993,162.18611377477646
Rudo,2001,1.9857017993927002,0.26409032380353575,0.0021698325872421265,0.5400858131983498,3.7065853682072722
Sanski Most,2001,4.962663650512695,2.116491433112852,0.22878676652908325,1.1948971192536921,131.22246885299683
Sapna,2001,,,,,0.0
Sokolac,2001,10.988187789916992,2.6820711235410157,0.40008649230003357,2.1300370938436535,260.16089898347855
Srbac,2001,5.767271995544434,1.210965864575697,0.003430686891078949,1.4542506406974811,144.08119345579078
Srebrenica,2001,4.448762893676758,0.42596331117840464,4.603192210197449E-4,0.7751912861067097,34.82375352210275
Srebrenik,2001,5.952470779418945,1.2476754545892417,0.0033127591013908386,1.2941751756307673,249.12898478949185
Stari Grad,2001,26.06902503967285,5.402300009422431,0.3934667706489563,6.3278796634119665,490.7830667383531
Stolac,2001,8.811142921447754,4.017571780830622,0.4953465759754181,2.7270304102193763,96.42172273993492
Teočak,2001,1.4867160320281982,1.3132957302039965,0.9611199498176575,0.15551783382456588,6.329570401649849
Teslić,2001,7.486549377441406,1.2044459908239302,0.002965860068798065,1.4250569920723266,224.02695429325104
Tešanj,2001,4.6601080894470215,1.3703592999373704,0.2128196358680725,0.9491935288203405,139.74440484537797
Tomislavgrad,2001,11.833955764770508,2.9045947540740844,1.5450268983840942E-4,3.089124056970119,342.742180980742
Travnik,2001,11.272055625915527,1.8370265477605325,0.11317170411348343,1.6892484438288273,700.1736636468302
Trebinje,2001,20.44918441772461,3.67953163837945,0.04694458097219467,4.472782512149291,496.7367711812258
Trnovo (BiH),2001,6.375127792358398,2.0361422523755586,0.0015000924468040466,2.2244186607387513,38.44715664779731
Trnovo (RS),2001,5.432096004486084,1.5925255827510747,0.08404174447059631,1.4703989827271096,31.844266456657763
Tuzla,2001,28.542583465576172,2.1142200951416914,0.00532975047826767,3.100067770797058,2263.6249818650385
Ugljevik,2001,4.374038219451904,1.9110156532571,0.04141296073794365,0.9075977908529657,159.16137428970313
Usora,2001,6.131378650665283,1.1065806783030083,0.2128196358680725,1.0168501346569174,144.78414804275127
Ustiprača,2001,3.364887237548828,0.5668444768390476,0.015177316963672638,1.0985439632461962,10.796720094146098
Vareš,2001,1.297341227531433,0.4278596056734814,0.015565373003482819,0.40137134557185905,7.273613296449184
Velika Kladuša,2001,8.321314811706543,2.1537295600198254,0.07358373701572418,1.8151244933316328,194.29174430861195
Visoko,2001,7.2275166511535645,2.089036911029676,0.11714372038841248,1.5229917346595554,380.60614058638316
Vitez,2001,6.001865863800049,2.0281467516662626,0.17679506540298462,1.1643284286208893,288.3229329202105
Vlasenica,2001,8.501017570495605,2.7878025367856027,0.40113258361816406,2.0178648927673963,111.5121014714241
Vogošća,2001,18.545289993286133,2.6659152307210894,0.0787571594119072,2.6228503549581412,658.6796988092218
Vukosavlje,2001,6.7242560386657715,2.1573215138025876,0.07010380923748016,1.7738570738241148,56.66564509588129
Zavidovići,2001,6.549172401428223,1.6578010283459406,0.011941291391849518,1.564178839253589,168.54960572900725
Zenica,2001,8.842596054077148,1.7682702854464276,0.04465669393539429,1.8215393731796634,756.7434038450322
Zvornik,2001,4.048182964324951,1.3310835111814414,0.10638567805290222,0.8653382700478833,214.35142471825375
Čajniče,2001,3.264289379119873,1.03809630330652,0.024702392518520355,0.9952287055935585,20.7619260661304
Čapljina,2001,8.869279861450195,1.4043642723642458,0.028542932122945786,1.747013206896146,242.4263172753009
Čelinac,2001,1.8958972692489624,0.6406610530017377,0.015942692756652832,0.45699627581268626,39.763696022974514
Čelić,2001,3.8807902336120605,1.644909538348086,0.00532975047826767,1.399715501113428,21.016138337012013
Čitluk,2001,8.204123497009277,2.2372884425551236,0.11058828979730606,1.9443742353950224,431.787895732972
Šamac,2001,3.3653407096862793,0.6398266667018329,0.03382081538438797,0.5797688160049,145.13276100144083
Šekovići,2001,7.6354146003723145,2.614264696410183,6.514266133308411E-4,2.383506502403892,48.379274911214324
Šipovo,2001,6.897576332092285,2.6365805144554804,0.06240587681531906,1.75801874123435,147.6485088095069
Široki Brijeg,2001,8.247159004211426,1.7130058289212322,7.792413234710693E-4,2.029572168512956,465.756208378807
Žepče,2001,3.337230920791626,0.7911375913277243,0.04465669393539429,0.8033874709831249,66.91162522417659
Živinice,2001,25.45220375061035,2.5798512089119776,0.054022081196308136,3.774820711913513,1510.2954830148933
Banja Luka,2002,18.730159759521484,2.62295178307435,0.0013908147811889648,3.4752323293514475,2308.495865582719
Banovići,2002,1.936890959739685,0.6919597730699625,0.1640586256980896,0.4502725428651307,69.08200746202002
Berkovići,2002,,,,,0.0
Bihać,2002,10.361943244934082,1.7430164700009299,0.009824216365814209,2.110127216420799,667.643661597415
Bijeljina,2002,8.905238151550293,1.5170544327885498,0.04330933466553688,1.5042943061243648,996.3537575909614
Bileća,2002,9.484289169311523,2.808478291353418,0.021863535046577454,2.509188094314954,202.21043697744608
Bosanska Krupa,2002,11.949697494506836,2.905638207562945,0.017243169248104095,2.914937099126159,159.81010141596198
Bosanski Petrovac,2002,11.039695739746094,4.011343601543332,0.7481685280799866,2.8652835792177607,109.76923784929163
Bosansko Grahovo,2002,1.7547792196273804,0.8430770933628082,0.26394131779670715,0.43520947206838295,9.27384802699089
Bratunac,2002,4.864225387573242,1.4758218604566793,0.03754253312945366,1.0271057969607091,114.87102857389871
Brcko District,2002,10.917472839355469,0.8204682028813202,0.005266182124614716,1.4782028904121676,1035.4469596480474
Breza,2002,5.239753723144531,2.37685397234836,0.25270986557006836,1.2436254702668141,202.53592143199023
Brod,2002,20.385732650756836,3.9687050607934125,0.021448597311973572,4.780106467903218,494.0804347448927
Bugojno,2002,7.159650802612305,2.343912208400352,0.0598701648414135,1.9010058308264643,332.83553359284997
Busovača,2002,5.232612609863281,1.3305026185646485,0.1374199390411377,1.2095275077018968,118.41473305225372
Bužim,2002,0.7027007341384888,0.2872019075737225,0.08265732228755951,0.16955452291939904,15.87719721986967
Cazin,2002,5.193293571472168,0.9795934301301304,0.013771012425422668,1.1262229151471568,273.3488239778023
Centar,2002,40.497344970703125,8.804557963478283,0.13192373514175415,10.316818407892185,1198.1104365988103
Derventa,2002,9.303163528442383,2.3129327563343174,0.011759288609027863,1.972445735721959,305.3071238361299
Doboj,2002,11.694382667541504,1.3055365537160522,0.0241878479719162,2.0238381712808744,485.30121539899835
Doboj East,2002,2.150904417037964,0.6580496479041591,0.055024318397045135,0.5044560755198231,69.90035612854886
Doboj Jug,2002,5.050258636474609,1.9342858567679675,0.20787012577056885,1.1574260086730737,76.9542353604354
Dobretići,2002,,,,,0.0
Domaljevac-Šamac,2002,0.8329511284828186,0.23850920365577524,0.025307171046733856,0.18551487301582864,22.69204623487358
Donji Vakuf,2002,10.246814727783203,3.595927968621254,0.1319546103477478,2.6841975439574126,107.87783905863762
Donji Žabar,2002,1.0761545896530151,0.5165326438499587,0.10891871154308319,0.24678289918139604,27.414716870060158
Drvar,2002,9.828461647033691,3.381675220506136,0.3846946060657501,2.715410330537571,145.41203448176384
Fojnica,2002,5.976493835449219,3.0989926052093506,1.0228662490844727,1.3102597761389774,77.47481513023376
Foča,2002,7.669179439544678,2.2198479903240997,0.19406746327877045,1.9027015890928876,133.190879419446
Foča-Ustikolina,2002,0.8212373852729797,0.664161205291748,0.5070850253105164,0.1570761799812317,1.328322410583496
Gacko,2002,13.683063507080078,2.8920931169556248,0.03400854766368866,2.829772216764588,260.2883805260062
Glamoč,2002,9.699373245239258,5.077382342682944,0.2153547704219818,3.1110473802511383,137.0893232524395
Goražde,2002,8.36472225189209,3.646698910670255,0.04283812269568443,1.9067030143541475,152.33190900572376
Gornji Vakuf-Uskoplje,2002,9.235621452331543,3.3059281951341872,0.7969496846199036,2.1448635173578396,128.9311996102333
Gradačac,2002,4.277886390686035,1.230420702506379,0.08402079343795776,1.0548040985446685,148.15230294021904
Gradiška,2002,10.736960411071777,1.387189271914845,0.0016818568110466003,1.6186226679491322,704.4201522362874
Gračanica,2002,7.029122352600098,1.643310841381439,0.06345193088054657,1.5377356272106342,211.51021617639296
Grude,2002,8.78561782836914,1.4096244915949567,0.02626258134841919,1.8079633457055075,160.17203781946617
Hadžići,2002,5.196403503417969,0.9665121452183485,0.004351995885372162,0.9362690225818487,189.11420974772352
Han Pijesak,2002,11.148582458496094,3.2333793063603697,0.026153884828090668,2.880578887816475,135.80193086713552
Ilidža,2002,25.536331176757812,4.509308263541064,0.043612368404865265,4.946608879128478,1952.1237561914709
Ilijaš,2002,6.691617488861084,1.9142668448451023,0.00908014178276062,1.5028861256167718,266.03804986064927
Istočna Ilidža,2002,10.939248085021973,3.0979573223547194,0.26482194662094116,2.8231367162132814,404.0222302440335
Istočni Drvar,2002,,,,,0.0
Istočni Mostar,2002,,,,,0.0
Istočni Stari Grad,2002,4.317556381225586,0.7794057367984759,0.01886478066444397,0.9877157729856219,26.160524318659427
Istočno Novo Sarajevo,2002,10.615470886230469,1.6977440079318622,0.27260980010032654,2.103047375717065,194.89435429093885
Jablanica,2002,9.73939323425293,2.966104598876554,0.0013248324394226074,2.6358889478001912,103.034331517053
Jajce,2002,6.9377593994140625,1.829531531332128,0.03638960421085358,1.6868842121004657,151.85111710056663
Jezero,2002,1.2339658737182617,0.7521195577250587,0.3291276693344116,0.30055626222408316,6.769076019525528
Kakanj,2002,7.166621685028076,1.067040565276565,0.005647152662277222,1.24235564542347,430.44834850537137
Kalesija,2002,4.446451663970947,1.2990686870952701,0.1926460713148117,0.9860516408813024,113.84936085962784
Kalinovik,2002,0.07410041987895966,0.034142026169733566,7.043108344078064E-4,0.02005902928990342,0.37556228786706924
Kiseljak,2002,15.060443878173828,2.4873070426772084,0.08536688983440399,2.9484380704346265,244.82904616156048
Kladanj,2002,8.1547269821167,2.1534307761324776,0.10361266136169434,2.094333874139105,96.9043849259615
Ključ,2002,8.260026931762695,3.072437172686612,0.4870511591434479,2.096850683903283,82.95580366253853
Kneževo,2002,11.395495414733887,4.1871952822601255,0.05646642670035362,3.456962777215799,92.11829620972276
Konjic,2002,7.284088611602783,2.1902658829509813,2.499222755432129E-4,2.2547180700362888,149.50497238684227
Kostajnica,2002,5.164089679718018,2.693262278654596,0.022594265639781952,1.3764139661116337,30.101166643786662
Kotor Varoš,2002,9.867236137390137,1.5666607672379154,2.7474015951156616E-4,2.1141547320089042,191.13261360302567
Kozarska Dubica,2002,6.036931037902832,1.64508384203907,0.018909215927124023,1.386794149811339,209.60948671251538
Kreševo,2002,2.8610999584198,1.1844387710094453,0.16274705529212952,0.7124158583097863,53.299744695425034
Kupra na Uni,2002,,,,,0.0
Kupres,2002,,,,,0.0
Kupres (BiH),2002,26.191469192504883,4.091188277699985,0.05477210506796837,5.285887220793259,392.7540746591985
Laktaši,2002,8.551032066345215,1.6576721850397673,0.0026779845356941223,1.4978534099913619,800.9351944093319
Livno,2002,16.760046005249023,3.0346555160861968,0.011435344815254211,3.2648472814630067,449.1290163807571
Ljubinje,2002,6.2675909996032715,3.332372789124125,0.03732387349009514,1.82765055653915,63.315082993358374
Ljubuški,2002,13.466680526733398,2.1640380642001915,0.019651204347610474,2.63418631890421,354.0366273031514
Lopare,2002,2.6598825454711914,0.9334448500038321,0.024716995656490326,0.8134582992997441,42.93114196409782
Lukavac,2002,12.28917121887207,0.7977082532380159,0.013431109488010406,1.0826959355577233,454.20882285840673
Maglaj,2002,5.802615165710449,1.2257450332203348,0.05931544303894043,1.2862580363057736,120.8728808053276
Milići,2002,2.8913934230804443,1.425002473321828,0.004013285040855408,0.8209478553740217,47.02508161962032
Modriča,2002,6.940055847167969,1.1644828556780715,0.04746999591588974,1.3983687456385965,212.06374451756187
Mostar,2002,14.151593208312988,2.7613521719806666,0.0016415491700172424,2.8716254090677795,2236.3054213506484
Mrkonjić Grad,2002,17.12139320373535,2.8718406403369787,0.0013908147811889648,3.646560661369668,305.64267897296185
Neum,2002,7.977501392364502,3.711175210588001,0.27390506863594055,2.205729072980595,92.72116575159278
Nevesinje,2002,11.970065116882324,4.516971237957478,0.9919863939285278,3.1466080921471935,144.54307961463928
Novi Grad,2002,10.655503273010254,5.348223076424826,1.1562787294387817,2.676461821530685,109.12472418289559
Novi Grad,2002,17.23877716064453,6.131408933342921,0.1865125149488449,4.974458400648017,1560.6479538335516
Novi Travnik,2002,6.742791652679443,0.9236723105721686,0.009873688220977783,1.1145123882239614,111.24999088079613
Novo Sarajevo,2002,43.156005859375,16.24724822661802,2.284407615661621,11.164751030702769,1023.003205986584
Odžak,2002,7.766348361968994,2.4863063324137507,0.07400821149349213,2.055203608601805,60.00285948891851
Olovo,2002,8.653314590454102,3.667955460269814,0.04995845630764961,2.696086582266952,84.36297558620572
Orašje,2002,12.602717399597168,2.067347402404009,0.10883273184299469,2.0656186208427054,222.38172254094889
Osmaci,2002,0.3969847857952118,0.22963166516274214,0.02401495724916458,0.10749841873547655,1.837053321301937
Oštra Luka,2002,,,,,0.0
Pale,2002,15.454668045043945,2.3518386728706613,0.0031777843832969666,3.066369475565817,398.9548449896714
Pale-Prača,2002,,,,,0.0
Pelagićevo,2002,2.6738357543945312,0.6988783193459315,0.0554535835981369,0.5902000812480322,45.13109523399786
Petrovac,2002,4.012042999267578,1.268644741790937,0.0037808865308761597,1.3803314336167674,10.950145398752362
Petrovo,2002,3.944073438644409,0.8304741131969112,0.07083577662706375,0.7157169310792791,34.24158755353853
Posušje,2002,9.3916597366333,2.319389250419768,0.035015493631362915,1.9124127924362089,485.66191774966086
Prijedor,2002,14.404585838317871,1.7436065548649782,0.0019175782799720764,2.212044167650573,605.0314745381474
Prnjavor,2002,7.548120021820068,1.2712938850267956,0.014761239290237427,1.5168210664604143,198.32184606418014
Prozor-Rama,2002,6.12095832824707,1.3805038909881542,0.0188802108168602,1.6263930110812312,107.67930349707603
Ravno,2002,2.9296531677246094,0.5791422116753968,0.1407325565814972,0.4657106023107624,10.956007957341624
Republika Srpska,2002,10.485025405883789,3.159508849526274,0.18402931094169617,2.7516777191731814,183.25151327252388
Ribnik,2002,0.7754713892936707,0.572361578543981,0.461489200592041,0.14382167595627113,1.7170847356319427
Rogatica,2002,10.253055572509766,2.7594377283127076,0.5510542988777161,2.432632483892924,171.08513915538788
Rudo,2002,14.180693626403809,4.881877232610521,0.8316558599472046,4.734396692714427,83.16421450376511
Sanski Most,2002,6.8370208740234375,2.760826306718011,0.01793612539768219,1.599624852014595,171.17123101651669
Sapna,2002,,,,,0.0
Sokolac,2002,14.096539497375488,3.140282871771832,0.11653856933116913,2.7367145768083634,307.7477214336395
Srbac,2002,3.9815688133239746,0.9981017453602864,0.0276779942214489,0.9382405860459049,116.75833358469546
Srebrenica,2002,6.1652913093566895,0.9928103273775238,0.015106745064258575,1.2639916878879243,99.03575018628263
Srebrenik,2002,6.937053680419922,1.142653467142649,0.005052894353866577,1.2784906956538884,228.8667679776894
Stari Grad,2002,20.44984245300293,3.399025031927721,0.20975910127162933,4.629207445678201,308.7914270181866
Stolac,2002,19.804492950439453,6.952552298704783,1.0799851417541504,5.6034087077744505,166.8612551689148
Teočak,2002,0.5439600944519043,0.4304692323029381,0.2835162878036499,0.08795512914387688,2.0746928882365134
Teslić,2002,13.360041618347168,2.2244148663600387,1.2312084436416626E-4,2.6429380700138134,431.53648407384753
Tešanj,2002,4.224942207336426,1.263188800941074,0.11231990158557892,0.8802861819610115,127.55234680561458
Tomislavgrad,2002,12.556475639343262,3.2853178894605306,0.001043669879436493,3.6608052088406446,400.8087825141847
Travnik,2002,8.79077434539795,1.7841232800934423,0.11114880442619324,1.5251876739404615,680.0098425052622
Trebinje,2002,33.0344123840332,4.763374423118014,0.040410611778497696,6.611159141645232,633.5287982746959
Trnovo (BiH),2002,10.695735931396484,4.100300800993636,0.23871469497680664,3.579151566729386,44.62092048140133
Trnovo (RS),2002,10.695735931396484,3.330789142774091,0.19770599901676178,3.091513915146272,43.744364075099725
Tuzla,2002,22.91597557067871,1.9632859463022319,0.0010497421026229858,2.9705600722430647,2093.5172474069477
Ugljevik,2002,3.9289684295654297,1.799690016446689,0.02903958410024643,0.9226179539425629,149.88947674233248
Usora,2002,7.638612270355225,1.2934170523876123,0.1445445418357849,1.3133034833827781,169.22967268964823
Ustiprača,2002,4.275918960571289,0.857128721301222,0.01964755356311798,1.1652037603581924,27.60290611500249
Vareš,2002,1.0525915622711182,0.3177837435570028,0.012160494923591614,0.3228384921709799,5.720107384026051
Velika Kladuša,2002,8.437370300292969,2.318410205420796,0.06637098640203476,1.8191742305844107,209.14787594313717
Visoko,2002,10.31693172454834,2.4941486142213787,0.09689876437187195,1.9194246795067196,454.4143155612197
Vitez,2002,5.663076400756836,2.113796459976083,0.10469122231006622,1.1060435030863272,300.4989626297764
Vlasenica,2002,7.7853684425354,2.7957928597927095,0.44358575344085693,1.9901129223134624,111.83171439170837
Vogošća,2002,18.796873092651367,2.893263466622978,0.06351403146982193,2.7740245511099553,714.8516527494672
Vukosavlje,2002,7.766348361968994,2.3127771751367274,0.11157833784818649,2.0161083187569546,60.74894713359136
Zavidovići,2002,10.346517562866211,2.3614659070600377,0.06935632228851318,2.3235789580281367,218.83843470484604
Zenica,2002,9.015172004699707,1.6781107285572507,0.021586261689662933,1.6665594735007219,718.1590027322518
Zvornik,2002,7.25473690032959,1.7838289343476,0.11164289712905884,1.342607802983101,287.2594170982347
Čajniče,2002,7.823468208312988,2.833708691455069,0.10729750990867615,2.1723524116612296,59.50788252055645
Čapljina,2002,11.010679244995117,1.7159392521720147,0.04426444694399834,1.9409940664007104,296.2114899661173
Čelinac,2002,4.562685966491699,0.9685805672837404,6.565824151039124E-4,1.0014871837946693,64.95947004582952
Čelić,2002,2.891221046447754,0.8668573053718748,0.0010497421026229858,1.0190477747860893,13.427789632230999
Čitluk,2002,15.32721996307373,2.9404300109012813,0.14694814383983612,2.9232172846245024,567.4914610058654
Šamac,2002,3.8007278442382812,0.8238659785583483,0.05962710082530975,0.7278014967958881,186.9206517235029
Šekovići,2002,11.695390701293945,5.399339625940604,0.013273648917675018,4.124440185619354,91.78877364099026
Šipovo,2002,11.126982688903809,3.6995173195997872,0.15396243333816528,2.5960225114316646,188.67538329958916
Široki Brijeg,2002,8.809478759765625,1.8628277923441492,0.008983418345451355,2.158206484899098,484.1379854197011
Žepče,2002,7.84854793548584,1.3897703300244153,6.713941693305969E-4,1.71817123794064,117.54186944171202
Živinice,2002,34.13949203491211,2.3264034585335893,0.057468973100185394,3.8957765790583285,1361.922200379652
Banja Luka,2003,39.83828353881836,4.354882736634308,0.02572079747915268,6.37176086364581,3891.4890575133854
Banovići,2003,6.753558158874512,1.7163670423659914,0.2847699820995331,1.4614727375893548,171.35400848844472
Berkovići,2003,,,,,0.0
Bihać,2003,9.02676010131836,1.9626764046626262,0.020870976150035858,2.03793626764335,747.8566778786042
Bijeljina,2003,10.923779487609863,2.249611860623202,0.04785550385713577,1.8005778948486089,1477.4744939989464
Bileća,2003,9.470117568969727,2.961247170822961,0.01644548773765564,2.3959338626987003,207.28730195760727
Bosanska Krupa,2003,9.563660621643066,2.577214131101233,0.054143376648426056,2.241499924426654,157.21006199717522
Bosanski Petrovac,2003,6.428687572479248,4.3550861349724945,1.0535309314727783,1.3760670212237016,119.17565117583555
Bosansko Grahovo,2003,0.2471141517162323,0.17843193018978293,0.08062348514795303,0.05601589449379326,1.9627512320876122
Bratunac,2003,6.265355110168457,1.7462150742100326,0.05199100449681282,1.26361275161337,137.66337896801681
Brcko District,2003,22.846054077148438,1.567699548891836,0.013776615262031555,2.8942522413199523,1978.4675699083384
Breza,2003,7.329829692840576,3.0553876976959393,0.5997744202613831,1.5009692654508222,260.35497758131396
Brod,2003,14.213204383850098,2.8863852019232934,0.010584138333797455,2.947911285578734,356.45159370104477
Bugojno,2003,6.470972537994385,2.3745418444905484,0.11157233268022537,1.7446461109355649,337.18494191765785
Busovača,2003,6.105607986450195,1.9432860624589277,0.13134393095970154,1.4054597738409729,172.95245955884457
Bužim,2003,0.9788631200790405,0.43840109904311164,0.08419031649827957,0.25712802691090786,24.23584428710096
Cazin,2003,8.545794486999512,1.2409105143783454,0.013745777308940887,1.4355410529290782,345.99018298739605
Centar,2003,28.208892822265625,8.028928941819352,0.21308596432209015,8.51313703023917,1092.564056004438
Derventa,2003,16.732669830322266,3.7819924622774126,0.0972617119550705,4.003196634198918,453.8390954732895
Doboj,2003,9.78709602355957,1.5527820414582278,0.0017591938376426697,2.032548064854042,564.7864091970613
Doboj East,2003,1.9990007877349854,0.8769130718215901,0.06371954828500748,0.5425441681370816,93.14880147620161
Doboj Jug,2003,5.127997875213623,1.9004558845069268,0.4467211663722992,1.1042534619045197,75.60833313067754
Dobretići,2003,,,,,0.0
Domaljevac-Šamac,2003,1.0767265558242798,0.32761028293841277,0.012435376644134521,0.25247168317227603,31.169227742622873
Donji Vakuf,2003,10.578658103942871,3.9001349727312724,0.2502816617488861,2.7971400140806515,117.00404918193817
Donji Žabar,2003,1.2417222261428833,0.5605297695888857,0.10652195662260056,0.28397020270234263,29.749842751435207
Drvar,2003,6.352009296417236,2.828962800807731,0.40465644001960754,1.7846392322742246,121.64540043473244
Fojnica,2003,7.837240219116211,4.271561923027039,1.3187910318374634,1.8175493388699793,106.78904807567596
Foča,2003,12.375712394714355,3.0778648444111387,0.12673704326152802,3.050809178979919,193.90548519790173
Foča-Ustikolina,2003,1.3588937520980835,1.2883546948432922,1.217815637588501,0.07053905725479126,2.5767093896865845
Gacko,2003,38.64703369140625,4.729994805093775,0.09604146331548691,8.216966978657831,444.6195116788149
Glamoč,2003,10.159671783447266,4.349276714854771,0.25027039647102356,3.1112889271112123,117.4304713010788
Goražde,2003,6.610607147216797,3.713116524015021,0.11628987640142441,1.6957838313268205,155.10634201493335
Gornji Vakuf-Uskoplje,2003,10.417113304138184,4.24939144269014,1.0279687643051147,2.4371003975488397,165.72626626491547
Gradačac,2003,5.4582061767578125,1.4457279422986276,0.07788493484258652,1.1744142173257726,174.07698329543945
Gradiška,2003,13.789140701293945,1.5893463768144125,0.003558538854122162,1.9667925815205272,821.3804402685778
Gračanica,2003,7.0466532707214355,1.8644519206684116,0.07788493484258652,1.6522038229655,239.97324113042325
Grude,2003,10.039897918701172,1.5936501519609874,0.03588555008172989,2.030470784995431,182.6760546738026
Hadžići,2003,7.4408369064331055,1.4741524944259337,0.05723733827471733,1.2094927472373627,287.6620710691547
Han Pijesak,2003,8.598610877990723,4.596774007592883,1.1312601566314697,1.9657852429329759,193.06450831890106
Ilidža,2003,40.128177642822266,5.6683401719627495,0.22056293487548828,7.1998061749119815,2439.898126647636
